efas,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,long,LISFLOOD_X,LISFLOOD_Y,GlofasID,note,oldnotes,SourceGlo,GlofasV5
12041,PONTE RIO LONTRA,RIO ARAGUAIA.MURICIZAL.LONTRA,RIBEIRÃO  LONTRA,1104,BR,1330,0,-7.2075,-48.2958,-48.275,-7.225, ,12644 has long ts, ,NULL,no
12042,ACAIACA,RIO DOCE,RIBEIRÃO DO CARMO,1104,BR,1330,0,-20.3625,-43.1431,0,0, , , ,NULL,no
12043,LARANJA DA TERRA,RIO DOCE,GUANDU,1104,BR,1330,0,-19.9011,-41.0581,0,0, , , ,NULL,no
12046,QUEBRANGULO,RIOS CAPIBARIBE.MUNDAÚ E .....,Paraiba,1104,BR,1340,0,-9.3169,-36.4744,-36.475,-9.325, ,12304 has long ts, ,NULL,no
12047,JECEABA,RIOS SÃO FRANCISCO.PARAOPEBA E,PARAOPEBA,1104,BR,1340,0,-20.533333,-43.966667,0,0, , , ,NULL,no
12049,SÃO LOURENÇO,RIO GRANDE,Verde,1104,BR,1340,0,-22.1064,-45.0475,0,0, , , ,NULL,no
12050,SANTA CRUZ,RIOS PARANÁ.PARANAPANEMA E ...,TIBAGI,1104,BR,1340,0,-25.2,-50.1503,0,0, , , ,NULL,no
12053,INGATUBA,RIO RIBEIRA DO IGUAPE,JACUPIRANGA,1104,BR,1340,0,-24.5933,-47.8789,-47.875,-24.575, ,12053 ha long ts, ,NULL,no
12059,GUARIPOCABA,RIOS PARANÁ.TIETÊ E OUTROS,JAGUARI,1104,BR,1350,0,-22.9,-46.4667,-46.475,-22.925, ,12059 has long ts, ,NULL,no
12060,LINHA GONZAGA,LAGOA DOS PATOS,CAÍ,1104,BR,1350,0,-29.3075,-50.9958,-50.975,-29.325, , , ,NULL,no
12063,ITAJÚ DO COLÔNIA,RIOS PARDO.CACHOEIRA E OUTROS,COLÔNIA,1104,BR,1360,0,-15.1444,-39.7225,-39.725,-15.125, ,redundant, ,NULL,no redundant
12065,FAZENDA SANTA HELOISA,RIOS PARANÁ.TIETÊ E OUTROS,RIBEIRÃO DOS PORCOS,1104,BR,1360,0,-21.566667,-48.966667,0,0, , , ,NULL,no
12066,UHE MANSO RIO RONCADOR,RIOS PARAGUAI.SÃO LOURENÇO E .,RONCADOR,1104,BR,1360,0,-15.0919,-55.4417,-55.425,-15.075, ,end of catchment, ,NULL,no
12067,PEDRA BRANCA,RIO RIBEIRA DO IGUAPE,AÇUNGUI,1104,BR,1360,0,-25.0669,-49.5833,-49.575,-25.075, ,11524 has long ts, ,NULL,no
12068,JEQUERI,RIO DOCE,CASCA,1104,BR,1370,0,-20.45,-42.666667,0,0, , , ,NULL,no
12069,MANUEL DE MORAIS,RIO PARAÍBA DO SUL,Grande,1104,BR,1370,0,-22.0242,-42.1344,-42.125,-22.025, ,similar to 12250, ,NULL,no
12071,CANDELÁRIA,RIO JACUÍ,Pardo,1104,BR,1370,0,-29.673333,-52.769444,-52.775,-29.675, ,12054 long ts, ,NULL,no
12072,ACAIACA-JUSANTE,RIO DOCE,DO CARMO,1104,BR,1371,0,-20.3625,-43.1439,-43.125,-20.375, ,11757 has long ts, ,NULL,no
12073,COLÔNIA AUGUSTO LOUREIRO,RIOS PARANÁ.IGUAÇU E OUTROS,JANGADA,1104,BR,1380,0,-26.183889,-51.286667,0,0, , , ,NULL,no
12074,CHAPECOZINHO,RIOS URUGUAI.CHAPECÓ E OUTROS,CHAPECOZINHO,1104,BR,1380,0,-26.7483,-52.4011,0,0, , , ,NULL,no
12077,POUSO ALEGRE,RIOS MUCURI.SÃO MATEUS E ....,BURANHÉM,1104,BR,1390,0,-16.433333,-39.9,0,0, , , ,NULL,no
12078,RAUL SOARES,RIO DOCE,MATIPÓ,1104,BR,1390,0,-20.1,-42.433333,0,0, , , ,NULL,no
12079,JAMPRUCA,RIO DOCE,ITAMBACURI,1104,BR,1390,0,-18.459444,-41.8075,-41.825,-18.425, ,11673 has long ts, ,NULL,no
12080,UHE MOGI-GUAÇU RIO PEIXE,RIO GRANDE,DO PEIXE,1104,BR,1390,0,-22.3858,-46.7947,-46.775,-22.375, ,efas 11944 has long ts, ,NULL,no
12084,PASSO DO AÇUNGUI,RIO RIBEIRA DO IGUAPE,AÇUNGUI,1104,BR,1400,0,-25.0456,-49.5469,0,0, , , ,NULL,no
12090,RIO ACIMA,RIOS SÃO FRANCISCO.DAS VELHAS,São Francisco,1104,BR,1420,0,-20.1,-43.8,0,0, , , ,NULL,no
12093,MONTANTE DO RIO MAURÍCIO,RIOS PARANÁ.IGUAÇU E OUTROS,IGUAÇU,1104,BR,1420,0,-25.643611,-49.356111,0,0, , , ,NULL,no
12094,PASO BORCHES. Rio Taçúari,LAGUNA MERIN,CEBOLLATI,1104,UY,1420,0,-32.5303,-54.1314,-54.175,-32.525, ,another station close with bigger drain, ,NULL,no
12095,BAIRRO DO SARAPU,RIOS PARANÁ.TIETÊ E OUTROS,SARAPUÍ,1104,BR,1430,0,-23.4833,-47.8,0,0, , , ,NULL,no
12096,MARCÍLIO DIAS,RIOS PARANÁ.IGUAÇU E OUTROS,CANOINHAS,1104,BR,1430,0,-26.15,-50.383056,0,0, , , ,NULL,no
12097,CHAPECOZINHO - JUSANTE,RIOS URUGUAI.CHAPECÓ E OUTROS,CHAPECOZINHO,1104,BR,1430,0,-26.7525,-52.4619,-52.425,-26.775, ,11954 has long and newer ts, ,NULL,no
12099,PCH LUIZ DIAS LINS JUSANTE,RIOS CAPIBARIBE.MUNDAÚ E .....,SIRINHAÉM,1104,BR,1439,0,-8.6478,-35.2097,-35.225,-8.675, ,PCH means small hydropower, ,NULL,no
12101,CAATIBA - (Fazenda  São Paulo),RIOS PARDO.CACHOEIRA E OUTROS,CATOLE GRANDE,1104,BR,1440,0,-14.9794,-40.3642,-40.425,-14.925, ,redundantnot sure about data quality, ,NULL,no redundant
12103,ANTENOR NAVARRO,RIOS APODI.PIRANHAS E OUTROS,DO PEIXE,1104,BR,1450,0,-6.7353,-38.4481,-38.475,-6.725, ,redundant many gaps before 2000, ,NULL,no redundant
12104,ANTENOR NAVARRO (EX-SÃO JOÃO),RIOS APODI.PIRANHAS E OUTROS,DO PEIXE,1104,BR,1450,0,-6.7353,-38.4481,0,0, , , ,NULL,no
12105,RIO ACIMA,RIOS SÃO FRANCISCO.DAS VELHAS,Velhas,1104,BR,1450,0,-20.0919,-43.7919,-43.775,-20.075, , , ,NULL,no
12106,FAZENDA FORMOSO,RIO PARANAÍBA,FORMOSO,1104,BR,1450,0,-18.4067,-52.5325,-52.525,-18.425, ,end of catchment, ,NULL,no
12107,ESTAÇÃO DO AREADO,RIO GRANDE,MUZAMBO,1104,BR,1450,0,-21.3211,-46.1156,0,0, , , ,NULL,no
12108,UHE BARRA JUSANTE,RIO RIBEIRA DO IGUAPE,JUQUIÁ,1104,BR,1451,0,-24.0283,-47.3567,-47.375,-24.025, , , ,NULL,no
12111,ABAIXO FAU,RIO RIBEIRA DO IGUAPE,St. Lawrence,1104,BR,1460,0,-24.264444,-47.450556,-47.475,-24.275, ,efas 12005 has long ts, ,NULL,no
12112,TAQUARA MONTANTE,LAGOA DOS PATOS,DOS SINOS,1104,BR,1460,0,-29.72,-50.7342,-50.725,-29.725, , , ,NULL,no
12113,CGH GINDAI JUSANTE,RIOS CAPIBARIBE.MUNDAÚ E .....,SIRINHAÉM,1104,BR,1461,0,-8.6272,-35.1958,-35.175,-8.625, , , ,NULL,no
12115,PIRAPEMAS,RIOS MEARIM.ITAPECURU E OUTROS,PIRAPEMAS,1104,BR,1470,0,-3.75,-44.15,0,0, , , ,NULL,no
12116,PASSO SÃO GERALDO,RIOS URUGUAI.DO PEIXE E OUTROS,FORQUILHA OU INHANDUVA,1104,BR,1470,0,-27.933333,-51.733333,0,0, , , ,NULL,no
12117,RIO DE PEDRAS,RIOS SÃO FRANCISCO.GRANDE E ..,CABECEIRA DE PEDRAS,1104,BR,1480,0,-12.1944,-45.4897,-45.475,-12.175, ,end of catchment, ,NULL,no
12118,BAIRRO DO CARACOL,RIO PARAÍBA DO SUL,PARAÍBUNA,1104,BR,1480,0,-23.411111,-45.638889,0,0, , , ,NULL,no
12119,ITAPORANGA,RIOS PARANÁ.PARANAPANEMA E ...,Verde,1104,BR,1480,0,-23.7,-49.466667,0,0, , , ,NULL,no
12120,SALTO DEL GUAIRA,RIOS PARANÁ.PARANAPANEMA E ...,PIRATIY,1104,PY,1480,0,-24.0683,-54.3603,0,0, , , ,NULL,no
12121,MIRACATU,RIO RIBEIRA DO IGUAPE,St. Lawrence,1104,BR,1480,0,-24.2811,-47.4606,-47.475,-24.275, ,efas 12005 has long ts, ,NULL,no
12122,JAGUARUNA,RIOS SÃO FRANCISCO.PARAOPEBA E,SÃO JOÃO,1104,BR,1490,0,-19.766667,-44.8,0,0, , , ,NULL,no
12124,BARRA DO ARIRANHA - MONTANTE,RIOS MUCURI.SÃO MATEUS E ....,SÃO MATEUS / BRAÇO SUL,1104,BR,1490,0,-18.666667,-41.1,-41.075,-18.675, , , ,NULL,no
12127,CAMALAÚ - MONTANTE,RIOS PARAÍBA.POTENJI E OUTROS,Paraiba,1104,BR,1500,0,-7.8908,-36.7583,-36.775,-7.875, ,doubts about data quality many zeros and big difference in end 2021, ,NULL,no poor quality
12128,UHE PICADA MONTANTE 1,RIO PARAÍBA DO SUL,DO PEIXE,1104,BR,1500,0,-21.7767,-43.6044,-43.625,-21.775, ,12392 long ts, ,NULL,no
12130,VILA SÃO FRANCISCO,RIOS CAPIBARIBE.MUNDAÚ E .....,Paraiba,1104,BR,1510,0,-9.3656,-36.4194,-36.425,-9.375, ,12304 has long ts, ,NULL,no
12131,BRAÇO DO NORTE-MONTANTE,RIOS TUBARÃO.ARARANGUÁ E .....,BRAÇO DO NORTE,1104,BR,1515,0,-28.2389,-49.1631,-49.175,-28.175, ,12204 has long ts, ,NULL,no
12133,BEBEDOURO,RIOS SÃO FRANCISCO.CARINHANHA,ARROJADO,1104,BR,1520,0,-13.7372,-45.4639,-45.575,-13.775, ,flow changes after 2016, ,NULL,no area error
12135,PORTO VELHO,RIOS PARANÁ.PARANAPANEMA E ...,ITAPETININGA,1104,BR,1520,0,-23.6253,-48.1053,0,0, , , ,NULL,no
12140,PARAMOTI,RIOS ACARAÚ.PIRANGI E OUTROS,CANINDÉ,1104,BR,1540,0,-4.1008,-39.2339,-39.275,-4.125, ,only a few NON zero values dry area probably zeros are real numbers influenced by reserv upstream NOT in glofas, ,NULL,no area error
12142,CACHOEIRA 5 VEADOS,RIOS URUGUAI.IBICUÍ E OUTROS,TOROPI,1104,BR,1540,0,-29.4289,-54.0542,-54.025,-29.425, ,12510 has long ts, ,NULL,no
12144,HONÓRIO BICALHO,RIOS SÃO FRANCISCO.DAS VELHAS,Velhas,1104,BR,1550,0,-20.016667,-43.816667,0,0, , , ,NULL,no
12145,BARRA DO ARIRANHA,RIOS MUCURI.SÃO MATEUS E ....,SÃO MATEUS / BRAÇO SUL,1104,BR,1550,0,-18.666667,-41.05,0,0, , , ,NULL,no
12149,SANTA CRUZ DO CAPIBARIBE,RIOS CAPIBARIBE.MUNDAÚ E .....,CAPIBARIBE,1104,BR,1560,0,-7.9619,-36.2022,-36.225,-7.975, ,simmilar to 12438, ,NULL,no
12152,CACHOEIRA SANTA CECÍLIA,RIOS URUGUAI.IBICUÍ E OUTROS,ITU,1104,BR,1560,0,-29.1992,-55.4842,0,0, , , ,NULL,no
12153,SÃO LUDGERO II,RIOS TUBARÃO.ARARANGUÁ E .....,BRAÇO DO NORTE,1104,BR,1560,0,-28.3161,-49.1556,-49.175,-28.275, ,12204 has long ts, ,NULL,no
12154,JATI,RIO JAGUARIBE,RIACHO JARDIM,1104,BR,1570,0,-7.6861,-39.0089,0,0, , , ,NULL,no
12160,PCH CASTRO MONTANTE 1,RIOS PARANÁ.PARANAPANEMA E ...,IAPÓ,1104,BR,1590,0,-24.7506,-50.0881,-50.075,-24.775, ,PCH means small hydropower, ,NULL,no
12162,SANTA RITA DO PRATA,RIOS ITAPEMIRIM.ITABAPOANA E .,ITABAPOANA,1104,BR,1598,0,-20.8592,-41.7425,0,0, , , ,NULL,no
12163,NORTELÂNDIA,RIOS PARAGUAI.SÃO LOURENÇO E .,SANTANA,1104,BR,1600,0,-14.4517,-56.8142,-56.825,-14.425, ,end of catchment, ,NULL,no
12164,TIMBÓ NOVO,RIO ITAJAÍ-AÇU,BENEDITO,1104,BR,1600,0,-26.8297,-49.2719,0,0, , , ,NULL,no
12165,TIMBÓ,RIO ITAJAÍ-AÇU,BENEDITO,1104,BR,1600,0,-26.8297,-49.2719,-49.275,-26.825, ,12164 has long ts, ,NULL,no
12166,UHE MACHADINHO RIO FORQUILHA,RIOS URUGUAI.DO PEIXE E OUTROS,FORQUILHA OU INHANDUVA,1104,BR,1604,0,-27.8786,-51.7542,-51.775,-27.875, ,use 12176 has long ts, ,NULL,no
12167,UHE CORUMBÁ IV FAZENDA BEIRA,RIO PARANAÍBA,Corumbá,1104,BR,1607,0,-16.1544,-48.6664,-48.675,-16.125, ,affected by reservoir NOT on glofas, ,NULL,no reservoir
12171,PCH PIABANHA JUSANTE,RIO PARAÍBA DO SUL,PIABANHA,1104,BR,1610,0,-22.2,-43.1564,-43.125,-22.225, ,PCH means small hydropower 14109 has long ts, ,NULL,no
12172,LINHA DOIS VIZINHOS,RIOS PARANÁ.PARANAPANEMA E ...,SÃO FRANCISCO FALSO,1104,BR,1610,0,-24.8331,-54.2831,0,0, , , ,NULL,no
12175,SALTO WEBER SANTA HELENA,RIOS PARANÁ.PARANAPANEMA E ...,SÃO FRANCISCO FALSO,1104,BR,1620,0,-24.8469,-54.3147,0,0, , , ,NULL,no
12178,SÃO MIGUEL PAULISTA,RIOS PARANÁ.TIETÊ E OUTROS,Tietê,1104,BR,1640,0,-23.483333,-46.433333,0,0, , , ,NULL,no
12179,BALSA DO PINHALZINHO,RIOS PARANÁ.IGUAÇU E OUTROS,DA AREIA,1104,BR,1640,0,-25.937778,-51.405833,0,0, , , ,NULL,no
12180,PCH NOVA AURORA MONTANTE,RIO PARANAÍBA,VERÍSSIMO,1104,BR,1648,0,-17.9211,-48.0308,-48.025,-17.925, ,redundat remove data 2012, ,NULL,no
12182,PONTE DO VILELA,RIOS SÃO FRANCISCO.PARAOPEBA E,PARÁ,1104,BR,1650,0,-20.4656,-44.5783,0,0, , , ,NULL,no
12183,DUAS BARRAS,RIOS MUCURI.SÃO MATEUS E ....,BURANHÉM,1104,BR,1650,0,-16.366667,-39.833333,-39.825,-16.375, ,12426 has long ts, ,NULL,no
12184,GUARANI,RIO PARAÍBA DO SUL,POMBA,1104,BR,1650,0,-21.3556,-43.0503,-43.075,-21.325, ,12418 has long ts, ,NULL,no
12186,CACHOEIRA DO CARMO,RIO GRANDE,Pardo,1104,BR,1650,0,-21.7331,-46.4661,0,0, , , ,NULL,no
12187,VIDEIRA,RIOS URUGUAI.DO PEIXE E OUTROS,DO PEIXE,1104,BR,1650,0,-26.983333,-51.166667,0,0, , , ,NULL,no
12190,GUARANI RV,RIO PARAÍBA DO SUL,POMBA,1104,BR,1660,0,-21.3667,-43.05,0,0, , , ,NULL,no
12192,LAVRINHA,RIOS PARANÁ.PARANAPANEMA E ...,IAPÓ,1104,BR,1660,0,-24.716667,-50.133333,0,0, , , ,NULL,no
12194,PASSO DAS CANOAS,LAGOA DOS PATOS,GRAVATAÍ,1104,BR,1660,0,-29.9567,-51.0067,-50.975,-29.975, , , ,NULL,no
12196,PCH CANTU 2 JUSANTE,RIOS PARANÁ.PARANAPANEMA E ...,CANTU,1104,BR,1680,0,-24.7436,-52.4753,-52.475,-24.725, ,PCH means small hydropower, ,NULL,no
12197,FAZENDA CABACEIRAS,RIOS SÃO FRANCISCO.JACARÉ E ..,Verde,1104,BR,1690,0,-11.5,-42.3333,0,0, , , ,NULL,no
12198,FAZENDA JUCURUABA,RIOS ITAPEMIRIM.ITABAPOANA E .,JUCU,1104,BR,1690,0,-20.415,-40.4853,-40.525,-20.425, ,11847 has newer data, ,NULL,no
12199,ERMELINDO MATARAZZO,RIOS PARANÁ.TIETÊ E OUTROS,Tietê,1104,BR,1690,0,-23.4833,-46.4667,0,0, , , ,NULL,no
12200,CUMBICA,RIOS PARANÁ.TIETÊ E OUTROS,Tietê,1104,BR,1690,0,-23.483333,-46.466667,0,0, , , ,NULL,no
12201,RIO ABAIXO (FAZ. CACHOEIRA),RIOS PARANÁ.TIETÊ E OUTROS,JAGUARI,1104,BR,1690,0,-22.8831,-46.6319,0,0, , , ,NULL,no
12203,GUAMPARÁ,RIOS PARANÁ.PARANAPANEMA E ...,PIQUIRI,1104,BR,1690,0,-24.9831,-52.2831,-52.275,-25.025, ,12654 has long ts, ,NULL,no
12205,PCH BRAÇO NORTE IV JUSANTE,RIO AMAZONAS.TAPAJÓS.JURUENA..,BRAÇO NORTE,1104,BR,1700,0,-9.6864,-54.9653,-54.975,-9.675, ,PCH means small hydropower, ,NULL,no
12206,DOIS RIACHOS,RIOS SÃO FRANCISCO.MOXOTÓ E ..,DOIS RIACHOS,1104,BR,1700,0,-9.3878,-37.0847,-37.075,-9.325, , not sure but remove data from 2014 to 2016, ,NULL,no area error
12209,FAZENDA BRETZ - MONTANTE,RIO DOCE,SUAÇUI PEQUENO,1104,BR,1710,0,-18.9317,-42.1028,-42.125,-18.925, ,12219 newer data, ,NULL,no
12210,FAZENDA BRETZ,RIO DOCE,SUAÇUI PEQUENO,1104,BR,1710,0,-18.934722,-42.083056,0,0, , , ,NULL,no
12211,PONTE RIO PIEDADE,RIO PARANAÍBA,PIEDADE,1104,BR,1710,0,-18.55,-49.1667,0,0, , , ,NULL,no
12212,ABACATAL,RIO SOLIMÕES.JURUÁ.JAPURÁ.....,Boa-Boa (Pua-Pua),1104,BR,1720,0,-1.6,-66.55,0,0, , , ,NULL,no
12214,TORREÕES,RIO PARAÍBA DO SUL,DO PEIXE,1104,BR,1720,0,-21.869167,-43.555556,-43.575,-21.875, ,12392 long ts, ,NULL,no
12217,FAZENDA BOM JARDIM,RIOS SÃO FRANCISCO.PARAOPEBA E,Indaiá,1104,BR,1730,0,-18.95,-45.7,-45.675,-18.975, ,11783 has long ts, ,NULL,no
12218,USINA PARAUNA,RIOS SÃO FRANCISCO.DAS VELHAS,PARAÚNA,1104,BR,1730,0,-18.6383,-43.9658,-43.975,-18.625, ,end of catchment, ,NULL,no
12221,PCH SERRARIA JUSANTE,RIO RIBEIRA DO IGUAPE,JUQUIÁ,1104,BR,1731,0,-24.1511,-47.5547,-47.575,-24.175, ,PCH means small hydropower, ,NULL,no
12223,PARAPEUNA,RIO PARAÍBA DO SUL,PRETO,1104,BR,1740,0,-22.083333,-43.833333,0,0, , , ,NULL,no
12225,PCH ROCHEDO MONTANTE 2,RIO PARANAÍBA,MEIA PONTE,1104,BR,1740,0,-16.6128,-49.2811,0,0, , , ,NULL,no
12226,BAIRRO RIO MANSO,RIO GRANDE,MOGI-GUAÇU,1104,BR,1743,0,-22.3156,-46.81,-46.775,-22.275, ,12313 has newer ts, ,NULL,no
12227,DARRO I (Ponte Km 40),RIO AMAZONAS..XINGÚ.IRIRI.PARU,DARRO,1104,BR,1750,0,-12.3536,-52.3572,-52.375,-12.375, ,end of catchment, ,NULL,no
12228,FAZENDA DIVISÃO,RIOS PARAÍBA.POTENJI E OUTROS,TRAIRÍ,1104,BR,1750,0,-6.1994,-35.7694,-35.775,-6.225, ,12453 more data, ,NULL,no
12229,UHE PICADA JUSANTE,RIO PARAÍBA DO SUL,DO PEIXE,1104,BR,1750,0,-21.9106,-43.5361,-43.525,-21.875, ,12392 long ts, ,NULL,no
12231,MONTANTE DO RIBEIRÃO BABILÔNIA,RIO ARAGUAIA.CAIAPÓ.CLARO.....,BABILÔNIA,1104,BR,1760,0,-17.2208,-53.1631,-53.125,-17.275, ,flow ok not possible to improve position, ,NULL,no area error
12232,PEDRA BRANCA,RIO PARNAÍBA,Marata,1104,BR,1760,0,-4.3931,-42.4072,-42.425,-4.375, ,redundant, ,NULL,no redundant
12233,UHE ROSAL,RIOS ITAPEMIRIM.ITABAPOANA E .,ITABAPOANA,1104,BR,1760,0,-20.9172,-41.7214,-41.725,-20.875, , , ,NULL,no
12236,USINA MAURÍCIO,RIO PARAÍBA DO SUL,NOVO,1104,BR,1770,0,-21.4739,-42.8253,-42.875,-21.475, ,12236 near, ,NULL,no
12238,PCH INDAIAZINHO MONTANTE 1,RIOS PARANÁ.PARDO E OUTROS,INDAIÁ GRANDE,1104,BR,1787,0,-19.1411,-52.3814,-52.375,-19.125, ,12374 also reserv longher ts  PCH means small hydropower, ,NULL,no reservoir
12239,PCH PEZZI MONTANTE,RIO TAQUARI,DAS ANTAS,1104,BR,1787,0,-28.8047,-50.4936,-50.475,-28.825, ,PCH means small hydropower, ,NULL,no
12241,PONTE PRETA,RIOS PARDO.CACHOEIRA E OUTROS,RIBEIRÃO SÃO JOÃO DO PARAÍSO,1104,BR,1790,0,-15.5581,-41.9778,-41.975,-15.575, ,not sure remove data after 2016, ,NULL,no poor quality
12242,PCH IVAN BOTELHO II JUSANTE.,RIO PARAÍBA DO SUL,POMBA,1104,BR,1790,0,-21.3375,-42.9658,-42.975,-21.375, ,PCH means small hydropower, ,NULL,no
12244,SETE ILHAS,RIOS GURUPI.TURIAÇU E OUTROS,PIRIÁ,1104,BR,1800,0,-1.8581,-46.7089,-46.725,-1.825, ,12477 newer data, ,NULL,no
12245,CACHOEIRA GRANDE,RIOS MUCURI.SÃO MATEUS E ....,JUCURUÇU - BRAÇO SUL,1104,BR,1800,0,-17.2528,-39.7742,-39.775,-17.275, ,12310 has long ts, ,NULL,no
12247,UHE IBITINGA INVERNADA RECREIO,RIOS PARANÁ.TIETÊ E OUTROS,JACARÉ-PEPIRA,1104,BR,1800,0,-22.0775,-48.4842,-48.425,-22.075, ,not sure about data quality, ,NULL,no
12249,PCH ZÉ TUNIN MONTANTE,RIO PARAÍBA DO SUL,POMBA,1104,BR,1810,0,-21.3361,-42.9667,-42.975,-21.375, ,PCH means small hydropower 12418 has long ts, ,NULL,no
12251,CACEQUI,RIOS URUGUAI.IBICUÍ E OUTROS,CACEQUI,1104,BR,1810,0,-29.9042,-54.8353,0,0, , , ,NULL,no
12253,VEREDÃO,RIOS SÃO FRANCISCO.CARINHANHA,DAS ÉGUAS OU CORRENTE,1104,BR,1820,0,-13.5228,-45.4003,-45.425,-13.525, ,check data after 2018, ,NULL,no
12256,PASSO CARREIRO,RIO TAQUARI,CARREIRO,1104,BR,1820,0,-28.8489,-51.8325,-51.875,-28.825, ,similar 12044, ,NULL,no
12259,PCH FURNAS DO SEGREDO JUSANTE,RIOS URUGUAI.IBICUÍ E OUTROS,JAGUARI,1104,BR,1830,0,-29.3803,-54.5103,-54.475,-29.375, ,PCH means small hydropower, ,NULL,no
12263,UHE SANTA CLARA FRANCISCO SÁ,RIOS MUCURI.SÃO MATEUS E ....,TODOS OS SANTOS,1104,BR,1850,0,-17.7381,-41.1208,-41.125,-17.725, , , ,NULL,no
12264,BARTOLOMEU - JUSANTE PARANOÁ,RIO PARANAÍBA,SÃO BARTOLOMEU,1104,BR,1850,0,-15.8186,-47.7047,-47.725,-15.825, ,11686 has newer ts, ,NULL,no
12265,SÃO BARTOLOMEU - JUSANTE PARANOÁ,RIO PARANAÍBA,SÃO BARTOLOMEU,1104,BR,1859,0,-15.8186,-47.705,-47.725,-15.825, ,12264 has long and newer ts, ,NULL,no
12267,ESTEIOS,RIOS SÃO FRANCISCO.PARAOPEBA E,BAMBUI,1104,BR,1860,0,-19.966667,-45.733333,0,0, , , ,NULL,no
12270,INSTITUTO FLORESTAL RAUL SOARES,RIO DOCE,MATIPÓ,1104,BR,1870,0,-20.0975,-42.4592,-42.475,-20.075, ,12270 long ts, ,NULL,no
12271,JUSANTE FOZ ARROIO PIQUIRI,RIO JACUÍ,ARROIO IRUI,1104,BR,1870,0,-30.0386,-52.6806,-52.675,-30.025, , , ,NULL,no
12273,FAZENDA BOA SORTE,RIO JEQUITINHONHA,SÃO MIGUEL,1104,BR,1890,0,-16.6481,-41.0258,-41.025,-16.625, ,12276 long ts, ,NULL,no
12274,LIMOEIRO,RIOS SÃO FRANCISCO.GRANDE E ..,DE ONDAS,1104,BR,1900,0,-12.2872,-45.5494,-45.575,-12.275, ,end of catchment, ,NULL,no
12278,PARI,RIOS SÃO FRANCISCO.PARAOPEBA E,ITAPECIRICA,1104,BR,1910,0,-20.1847,-44.8933,-44.875,-20.175, ,flow ok not possible to improve position, ,NULL,no area error
12279,USINA MAURÍCIO,RIO PARAÍBA DO SUL,NOVO,1104,BR,1910,0,-21.4667,-42.8,0,0, , , ,NULL,no
12280,PENHA,RIOS PARANÁ.TIETÊ E OUTROS,Tietê,1104,BR,1910,0,-23.5,-46.55,15.025,-23.525, , , ,NULL,no
12282,RAPOSOS,RIOS SÃO FRANCISCO.DAS VELHAS,Velhas,1104,BR,1930,0,-19.9631,-43.8067,-43.825,-19.975, ,12143 has long ts, ,NULL,no
12283,ITATIBA,RIOS PARANÁ.TIETÊ E OUTROS,ATIBAIA,1104,BR,1930,0,-22.9833,-46.8333,0,0, , , ,NULL,no
12284,BAIRRO DA PONTE,RIOS PARANÁ.TIETÊ E OUTROS,ATIBAIA,1104,BR,1930,0,-22.9831,-46.8294,-46.775,-22.975, ,11945 long ts, ,NULL,no
12285,ETE - ARAUCÁRIA,RIOS PARANÁ.IGUAÇU E OUTROS,IGUAÇU,1104,BR,1930,0,-25.6339,-49.3736,-49.375,-25.625, ,12414 has long ts, ,NULL,no
12286,PONTILHÃO,RIOS PARANÁ.IGUAÇU E OUTROS,POTINGA,1104,BR,1930,0,-25.866667,-50.55,0,0, , , ,NULL,no
12287,JANAÚBA,RIOS SÃO FRANCISCO.VERDE GRANDE,GORUTUBA,1104,BR,1940,0,-15.7492,-43.3094,-43.325,-15.775, ,12288 newer data, ,NULL,no
12288,JANAÚBA,RIOS SÃO FRANCISCO.VERDE GRANDE,GORUTUBA,1104,BR,1940,0,-15.7492,-43.3094,-43.325,-15.775, ,maybe reservoir upstream.... time seriees not usable, ,NULL,no reservoir
12290,SÃO LUÍS DO PARAITINGA,RIO PARAÍBA DO SUL,PARAITINGA,1104,BR,1940,0,-23.216667,-45.3,0,0, , , ,NULL,no
12291,BELA VISTA - ARAUCÁRIA,RIOS PARANÁ.IGUAÇU E OUTROS,IGUAÇU,1104,BR,1940,0,-25.5956,-49.4156,-49.375,-25.625, ,12414 has long ts, ,NULL,no
12292,UHE PASSO FUNDO BARRAMENTO,RIOS URUGUAI.CHAPECÓ E OUTROS,PASSO FUNDO,1104,BR,1940,0,-27.5539,-52.7425,-52.725,-27.525, ,reservoir outlet, ,NULL,no reservoir
12294,GENERAL CARNEIRO,RIO ARAGUAIA.CAIAPÓ.CLARO.....,BARREIRO,1104,BR,1950,0,-15.7111,-52.7544,-52.775,-15.675, ,better match not possible flow ok, ,NULL,no area error
12295,SÃO LUÍS DO PARAITINGA,RIO PARAÍBA DO SUL,PARAITINGA,1104,BR,1950,0,-23.2386,-45.3067,-45.275,-23.225, ,efas 12296 has long ts, ,NULL,no
12297,BUENÓPOLIS,RIOS PARANÁ.TIETÊ E OUTROS,JAGUARI,1104,BR,1950,0,-22.8506,-46.7797,-46.775,-22.875, ,12201 long ts, ,NULL,no
12298,DIVINÓPOLIS,RIOS SÃO FRANCISCO.PARAOPEBA E,ITAPECIRICA,1104,BR,1960,0,-20.15,-44.8833,-44.875,-20.125, , ,TO UPDATE,NULL,no
