ID,name,basin,river,provider,iso,DrainageArea_prov,DrainageArea_LDD,lat,long,LISFLOOD_X,LISFLOOD_Y,SourceGlo,GlofasV5,Obs_start,Obs_end,Split_date_CALstart,KGEmod,JSD,Function,Region,Basin,glacier_frac
12367,PCH MUCURI NORDESTE,RIOS MUCURI.SÃO MATEUS E ....,MARAMBAIA,1104,BR,2145.0,2059.46,-17.4278,-41.2328,-41.275,-17.375, ,calibrated,19/01/2014 00:00',01/01/2020 00:00',19/01/2014 00:00',0.792461,0.0638782,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12370,COLÔNIA MOUSQUER,RIOS URUGUAI.IJUÍ E OUTROS,IJUIZINHO,1104,BR,2160.0,2246.94912,-28.3897,-54.3308,-54.325,-28.375, ,calibrated,01/01/1980 00:00',01/07/2023 00:00',08/02/2003 00:00',0.670245,0.022559,KGEJSD,SouthAmerica,LaPlata,0.0
12372,FAZENDA ALAGAMAR,RIOS PARAÍBA.POTENJI E OUTROS,CURIMATAÚ,1104,BR,2170.0,2139.4,-6.6053,-35.5289,-35.575,-6.625, ,calibrated,02/03/1981 00:00',31/12/2011 00:00',04/07/1991 00:00',0.430951,0.470926,KGEJSD,SouthAmerica,EastBrazilAtlanticCoast,0.0
12377,PEDRA PRETA,RIOS PARAGUAI.SÃO LOURENÇO E .,JORIGUE,1104,BR,2180.0,2181.869056,-16.6067,-54.4586,-54.475,-16.625, ,calibrated,01/01/1980 00:00',06/12/2018 00:00',19/07/1998 00:00',0.618999,0.0511429,KGEJSD,SouthAmerica,LaPlata,0.0
12383,PEDRAS ALTAS,RIOS VAZA BARRIS.ITAPICURU E .,ITAPICURU-MIRIM,1104,BR,2200.0,2355.5,-11.1822,-40.0467,-40.025,-11.175, ,calibrated,02/03/1984 00:00',12/09/2015 00:00',24/01/1994 00:00',0.679242,0.0825762,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12389,UHE TRÊS MARIAS PORTO INDAIÁ,RIOS SÃO FRANCISCO.PARAOPEBA E,Indaiá,1104,BR,2214.8,2415.07,-18.6769,-45.5658,-45.575,-18.725, ,calibrated,01/01/1980 00:00',30/12/2001 00:00',01/01/1980 00:00',0.776181,0.0195072,KGEJSD,SouthAmerica,SaoFrancisco,0.0
12390,UHE SALTO CURUCACA JUSANTE,RIOS PARANÁ.IGUAÇU E OUTROS,Jordan,1104,BR,2220.0,2229.825536,-25.5383,-51.8189,-51.825,-25.525, ,calibrated,20/08/1988 00:00',01/06/2010 00:00',20/04/1990 00:00',0.662079,0.0219578,KGEJSD,SouthAmerica,LaPlata,0.0
12392,FAZENDA SANTO ANTÔNIO,RIO PARAÍBA DO SUL,DO PEIXE,1104,BR,2240.0,2261.27,-21.8592,-43.4439,-43.475,-21.875, ,calibrated,01/01/1980 00:00',01/04/2023 00:00',17/11/2002 00:00',0.717107,0.0794901,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12396,ESTIVA DE BAIXO,RIOS PARDO.CACHOEIRA E OUTROS,COLÔNIA,1104,BR,2260.0,2200.39,-14.9339,-39.4675,-39.525,-14.925, ,calibrated,01/01/1980 00:00',01/07/2021 00:00',01/06/2000 00:00',0.494274,0.415129,KGE,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12399,CASCATA BURICA - NOVA,RIOS URUGUAI.DA VÁRZEA E ....,BURICÁ,1104,BR,2260.0,2347.798016,-27.5225,-54.2333,-54.225,-27.525, ,calibrated,02/05/1997 00:00',01/07/2023 00:00',03/09/2002 00:00',0.587822,0.0617569,KGEJSD,SouthAmerica,LaPlata,0.0
12402,VILA SURUMU,RIO SOLIMÕES.NEGRO.BRANCO.....,SURUMU,1104,BR,2280.0,2332.09,4.1961,-60.7939,-60.775,4.175, ,calibrated,02/01/1991 00:00',01/10/2022 00:00',18/10/2001 00:00',0.564121,0.0584184,KGEJSD,SouthAmerica,Amazonas,0.0
12403,PANCADA,RIO AMAZONAS.JARI.PARÁ.OUTROS,MARACA PUCU,1104,BR,2290.0,2307.94,-0.1797,-51.7567,-51.775,-0.175, ,calibrated,25/09/1982 00:00',01/11/1991 00:00',25/09/1982 00:00',0.800651,0.0589714,KGEJSD,SouthAmerica,OrinocoAtlanticNorthCoast,0.0
12404,NAZARÉ,RIOS MEARIM.ITAPECURU E OUTROS,BALSEIROS,1104,BR,2290.0,2661.48224,-5.9217,-43.7939,-43.775,-5.925, ,calibrated,02/11/1999 00:00',31/12/2021 00:00',02/11/1999 00:00',0.7206,0.27453,KGEJSD,SouthAmerica,NorthBrazilAtlanticCoast,0.0
12405,PONTE VACARIA,RIO JEQUITINHONHA,VACARIA,1104,BR,2290.0,2278.71,-16.1933,-42.585,-42.575,-16.175, ,calibrated,01/01/1980 00:00',31/12/2019 00:00',03/09/1999 00:00',0.565938,0.0829339,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12407,FAZENDA CONCEIÇÃO,RIOS SÃO FRANCISCO.URUCUIA E .,RIBEIRÃO DA CONCEIÇÃO,1104,BR,2300.0,2451.7,-16.4289,-45.7403,-45.725,-16.425, ,calibrated,12/05/1984 00:00',01/02/2019 00:00',12/05/1984 00:00',0.59288,0.0479442,KGEJSD,SouthAmerica,SaoFrancisco,0.0
12409,FAZENDA SÃO LUIZ,RIO GRANDE,PRETO,1104,BR,2320.0,2279.455488,-20.293889,-49.636389,-49.625,-20.325, ,calibrated,17/02/1980 00:00',19/03/2020 00:00',17/02/1980 00:00',0.693141,0.0279583,KGEJSD,SouthAmerica,LaPlata,0.0
12413,JAGUARI,RIOS URUGUAI.IBICUÍ E OUTROS,JAGUARI,1104,BR,2320.0,2425.666048,-29.4989,-54.6892,-54.675,-29.475, ,calibrated,01/01/1980 00:00',01/07/2023 00:00',13/07/2002 00:00',0.588445,0.0380568,KGEJSD,SouthAmerica,LaPlata,0.0
12414,GUAJUVIRA,RIOS PARANÁ.IGUAÇU E OUTROS,IGUAÇU,1104,BR,2330.0,2393.728256,-25.6003,-49.5133,-49.525,-25.625, ,calibrated,01/01/1980 00:00',01/01/2020 00:00',01/01/2000 00:00',0.662318,0.0423667,KGEJSD,SouthAmerica,LaPlata,0.0
12416,ANDARAÍ,RIOS PARAGUAÇÚ.JEQUIRICÁ E ...,PARAGUAÇU,1104,BR,2350.0,2278.88,-12.8406,-41.3222,-41.375,-12.875, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',15/11/2002 00:00',0.556502,0.03591,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12423,CAPITÂNEA,RIOS SÃO FRANCISCO.CARINHANHA,COXÁ,1104,BR,2380.0,2352.58,-14.4236,-44.4831,-44.525,-14.425, ,calibrated,01/01/1980 00:00',01/04/2023 00:00',24/03/1983 00:00',0.260968,0.165428,KGE,SouthAmerica,SaoFrancisco,0.0
12425,CEARÁ-MIRIM,RIOS PARAÍBA.POTENJI E OUTROS,CEARÁ-MIRIM,1104,BR,2400.0,2450.16,-5.63,-35.4214,-35.425,-5.625, ,calibrated,01/01/1980 00:00',01/07/2023 00:00',28/08/2002 00:00',0.428289,0.0546837,KGEJSD,SouthAmerica,EastBrazilAtlanticCoast,0.0
12426,FAZENDA LIMOEIRO,RIOS MUCURI.SÃO MATEUS E ....,BURANHÉM,1104,BR,2410.0,2362.94,-16.4242,-39.3536,-39.375,-16.425, ,calibrated,01/01/1980 00:00',01/12/2021 00:00',22/04/2001 00:00',0.682764,0.0563883,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12427,UHE ITUMBIARA JUSANTE PONTE GO-213,RIO PARANAÍBA,PIRACANJUBA,1104,BR,2410.0,2323.350784,-17.7478,-48.8444,-48.825,-17.725, ,calibrated,02/01/2000 00:00',01/01/2017 00:00',02/01/2000 00:00',0.81407,0.0375489,KGEJSD,SouthAmerica,LaPlata,0.0
12429,BREJO NOVO,RIOS SÃO FRANCISCO.GRANDE E ..,DA BOA SORTE,1104,BR,2420.0,2407.37,-12.23,-44.9325,-44.925,-12.225, ,calibrated,09/12/2002 00:00',01/06/2023 00:00',09/12/2002 00:00',0.312106,0.218114,KGE,SouthAmerica,SaoFrancisco,0.0
12434,UHE IBITINGA GAVIÃO PEIXOTO,RIOS PARANÁ.TIETÊ E OUTROS,JACARÉ-GUAÇU,1104,BR,2430.0,2429.793536,-21.8494,-48.4917,-48.475,-21.875, ,calibrated,15/01/1981 00:00',31/12/2009 00:00',18/03/1987 00:00',0.57702,0.0309084,KGEJSD,SouthAmerica,LaPlata,0.0
12435,TELHA,RIOS PARAÍBA.POTENJI E OUTROS,POTENGI,1104,BR,2440.0,2418.18,-5.8669,-35.5942,-35.625,-5.875, ,calibrated,17/02/1980 00:00',01/07/2023 00:00',17/02/1980 00:00',0.616066,0.0564933,KGEJSD,SouthAmerica,EastBrazilAtlanticCoast,0.0
12441,FAZENDA BURITI DO PRATA,RIO PARANAÍBA,DA PRATA,1104,BR,2460.0,2557.133824,-19.3597,-49.1803,-49.175,-19.375, ,calibrated,01/01/1980 00:00',01/05/2023 00:00',11/05/2002 00:00',0.750409,0.0696082,KGEJSD,SouthAmerica,LaPlata,0.0
12444,DESEMBARGADOR FURTADO,RIOS PARANÁ.TIETÊ E OUTROS,ATIBAIA,1104,BR,2490.0,2610.670592,-22.7694,-46.9894,-46.975,-22.775, ,calibrated,07/03/2002 00:00',01/08/2020 00:00',07/03/2002 00:00',0.688382,0.0621129,KGEJSD,SouthAmerica,LaPlata,0.0
12446,CARMO DO CAJURU,RIOS SÃO FRANCISCO.PARAOPEBA E,PARÁ,1104,BR,2507.0,2454.07,-20.1811,-44.7939,-44.775,-20.175, ,calibrated,01/01/1980 00:00',01/05/2023 00:00',16/03/1983 00:00',0.741901,0.0773724,KGEJSD,SouthAmerica,SaoFrancisco,0.0
12447,LAJEADO NOVO,RIO TOCANTINS.MANUEL ALVES GRANDE,LAJEADO,1104,BR,2520.0,2538.87,-6.1958,-47.0411,-47.025,-6.175, ,calibrated,09/11/1999 00:00',01/06/2023 00:00',25/04/2002 00:00',0.472754,0.0822949,KGEJSD,SouthAmerica,Tocantis,0.0
12448,ANGATUBA,RIOS PARANÁ.PARANAPANEMA E ...,ITAPETININGA,1104,BR,2520.0,2625.718016,-23.5639,-48.3897,-48.375,-23.575, ,calibrated,01/01/1980 00:00',27/07/2010 00:00',25/02/1990 00:00',0.753478,0.00921235,KGEJSD,SouthAmerica,LaPlata,0.0
12450,BALSA DO CANTU,RIOS PARANÁ.PARANAPANEMA E ...,CANTU,1104,BR,2520.0,2577.336576,-24.7486,-52.7028,-52.725,-24.725, ,calibrated,01/01/1980 00:00',01/01/2020 00:00',06/02/1999 00:00',0.608816,0.0270829,KGEJSD,SouthAmerica,LaPlata,0.0
12451,VAU DO BALSAMO,RIOS PARANÁ.PARDO E OUTROS,ANHANDUÍ,1104,BR,2530.0,2594.260224,-20.9942,-54.5072,-54.525,-20.975, ,calibrated,30/01/1984 00:00',01/08/2022 00:00',24/07/2002 00:00',0.691738,0.0187451,KGEJSD,SouthAmerica,LaPlata,0.0
12453,MONTE ALEGRE,RIOS PARAÍBA.POTENJI E OUTROS,TRAIRÍ,1104,BR,2560.0,2784.16,-6.0631,-35.3119,-35.325,-6.075, ,calibrated,01/01/1980 00:00',01/07/2023 00:00',19/06/2001 00:00',0.580901,0.35933,KGE,SouthAmerica,EastBrazilAtlanticCoast,0.0
12460,SÃO PEDRO DO SUAÇUÍ,RIO DOCE,SUAÇUÍ GRANDE,1104,BR,2570.0,2924.98,-18.3631,-42.6022,-42.625,-18.375, ,calibrated,01/01/1980 00:00',01/01/2023 00:00',15/10/2002 00:00',0.662668,0.0379798,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12462,UHE MANSO MONTANTE,RIOS PARAGUAI.SÃO LOURENÇO E .,MANSO,1104,BR,2580.0,2560.466688,-14.81,-55.2761,-55.275,-14.825, ,calibrated,02/01/2000 00:00',01/01/2017 00:00',02/01/2000 00:00',0.713038,0.0268103,KGEJSD,SouthAmerica,LaPlata,0.0
12463,PASSAGEM RIBEIRÃO LONTRA,RIOS PARANÁ.PARDO E OUTROS,CÓRREGO DA LONTRA,1104,BR,2590.0,2560.9984,-21.4114,-53.6183,-53.625,-21.375, ,calibrated,25/02/1984 00:00',01/01/2023 00:00',28/01/2002 00:00',0.607909,0.0823218,KGEJSD,SouthAmerica,LaPlata,0.0
12466,ATALAIA,RIOS CAPIBARIBE.MUNDAÚ E .....,Paraiba,1104,BR,2600.0,2552.22,-9.5067,-36.0228,-36.025,-9.475, ,calibrated,01/01/1980 00:00',01/07/2023 00:00',24/01/2003 00:00',0.526756,0.0652046,KGEJSD,SouthAmerica,EastBrazilAtlanticCoast,0.0
12468,CAPIVARA,RIOS CAPIBARIBE.MUNDAÚ E .....,Una,1104,BR,2610.0,2587.27,-8.4975,-35.9153,-35.925,-8.475, ,calibrated,01/01/1980 00:00',01/07/2023 00:00',27/09/2001 00:00',0.490642,0.325901,KGE,SouthAmerica,EastBrazilAtlanticCoast,0.0
12471,PORTO MONTEIRO,RIOS PARANÁ.PARANAPANEMA E ...,ALONSO,1104,BR,2610.0,2698.57664,-24.1058,-51.4822,-51.475,-24.125, ,calibrated,01/01/1980 00:00',01/01/2020 00:00',10/10/1999 00:00',0.619667,0.0371391,KGEJSD,SouthAmerica,LaPlata,0.0
12473,SANTA CRUZ DO TIMBÓ,RIOS PARANÁ.IGUAÇU E OUTROS,TIMBÓ,1104,BR,2610.0,2621.323264,-26.3839,-50.8783,-50.825,-26.375, ,calibrated,01/01/1980 00:00',01/01/2011 00:00',23/11/1986 00:00',0.569333,0.0413201,KGEJSD,SouthAmerica,LaPlata,0.0
12477,TARARUÁ - PONTE,RIOS GURUPI.TURIAÇU E OUTROS,PIRIÁ,1104,BR,2630.0,2644.800256,-1.7353,-46.5914,-46.625,-1.725, ,calibrated,01/01/1980 00:00',01/11/2022 00:00',11/02/2002 00:00',0.857591,0.0248837,KGEJSD,SouthAmerica,NorthBrazilAtlanticCoast,0.0
12478,IGUARÁ,RIOS MEARIM.ITAPECURU E OUTROS,IGUARA,1104,BR,2630.0,2547.90144,-3.5525,-43.8722,-43.875,-3.575, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',04/04/2001 00:00',0.842059,0.290715,KGE,SouthAmerica,NorthBrazilAtlanticCoast,0.0
12479,FAZENDA NOVA DO TURVO,RIO PARANAÍBA,TURVO,1104,BR,2640.0,2655.928832,-17.0792,-50.2894,-50.325,-17.075, ,calibrated,01/01/1980 00:00',01/08/2022 00:00',27/04/2002 00:00',0.786434,0.0333726,KGEJSD,SouthAmerica,LaPlata,0.0
12483,PATROCÍNIO DO MURIAÉ,RIO PARAÍBA DO SUL,MURIAÉ,1104,BR,2660.0,2417.9,-21.1506,-42.2144,-42.275,-21.125, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',16/04/2003 00:00',0.779002,0.0614908,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12484,ESTRADA BR-163,RIOS PARAGUAI.SÃO LOURENÇO E .,PIQUIRI,1104,BR,2660.0,2931.771392,-17.889167,-55.003611,-54.975,-17.875, ,calibrated,01/01/1980 00:00',01/01/1995 00:00',01/01/1980 00:00',0.668445,0.0676461,KGEJSD,SouthAmerica,LaPlata,0.0
12487,UHE CAÇU RIO DOCE,RIO PARANAÍBA,Doce,1104,BR,2670.0,2698.189568,-18.3019,-51.1494,-51.175,-18.275, ,calibrated,01/03/2010 00:00',01/01/2019 00:00',01/03/2010 00:00',0.625223,0.0542434,KGEJSD,SouthAmerica,LaPlata,0.0
12489,MEDONHO,RIO PARNAÍBA,MEDONHO,1104,BR,2680.0,2673.69,-9.0083,-46.0058,-46.025,-9.025, ,calibrated,03/12/1999 00:00',01/06/2023 00:00',03/12/1999 00:00',0.572531,0.0435279,KGEJSD,SouthAmerica,Parnaiba,0.0
12495,PONTE SERAFIM - MONTANTE,RIOS SÃO FRANCISCO.GRANDE E ..,DE JANEIRO,1104,BR,2710.0,2832.28,-11.8953,-45.6081,-45.625,-11.925, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',14/03/1983 00:00',0.472648,0.0616805,KGEJSD,SouthAmerica,SaoFrancisco,0.0
12497,UHE PROMISSÃO FAZENDA SÃO BENEDITO,RIOS PARANÁ.TIETÊ E OUTROS,RIBEIRÃO DOS PORCOS,1104,BR,2710.0,2868.034304,-21.6997,-49.0106,-49.025,-21.725, ,calibrated,01/01/1980 00:00',01/01/2020 00:00',21/05/1993 00:00',0.646791,0.0125645,KGEJSD,SouthAmerica,LaPlata,0.0
12499,PONTE DO ITABAPOANA,RIOS ITAPEMIRIM.ITABAPOANA E .,ITABAPOANA,1104,BR,2720.0,2852.17,-21.2061,-41.4639,-41.475,-21.175, ,calibrated,01/01/1980 00:00',01/05/2023 00:00',14/03/2003 00:00',0.83127,0.0316023,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12501,DÁRIO MEIRA,RIO DE CONTAS,GONGOGI,1104,BR,2730.0,2801.59,-14.4367,-39.9036,-39.925,-14.475, ,calibrated,03/01/1984 00:00',27/05/2023 00:00',09/10/2001 00:00',0.631809,0.0611384,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12507,ITAMARAJU,RIOS MUCURI.SÃO MATEUS E ....,JUCURUÇU - BRAÇO NORTE,1104,BR,2760.0,2683.27,-17.0453,-39.5436,-39.575,-17.025, ,calibrated,01/01/1980 00:00',01/01/2023 00:00',13/12/2002 00:00',0.66678,0.0710204,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12510,VILA CLARA,RIOS URUGUAI.IBICUÍ E OUTROS,TOROPI,1104,BR,2790.0,2771.79392,-29.5561,-54.3422,-54.325,-29.575, ,calibrated,01/01/1980 00:00',01/07/2023 00:00',29/03/2003 00:00',0.654159,0.0137784,KGEJSD,SouthAmerica,LaPlata,0.0
12511,ITACAJA,RIO TOCANTINS.MANUEL ALVES GRANDE,MANUEL ALVES PEQUENO,1104,BR,2800.0,2983.0,-8.3917,-47.7653,-47.775,-8.375, ,calibrated,01/01/1980 00:00',01/04/2023 00:00',22/12/2002 00:00',0.765376,0.0550527,KGEJSD,SouthAmerica,Tocantis,0.0
12517,FAZENDA CAJUEIRO,RIO JEQUITINHONHA,São Francisco,1104,BR,2820.0,2813.47,-16.12,-40.7392,-40.775,-16.075, ,calibrated,01/01/1980 00:00',30/12/2022 00:00',12/01/2002 00:00',0.635534,0.0640315,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12519,INVERNADA VELHA,RIO PELOTAS,PELOTAS,1104,BR,2820.0,2822.057472,-28.4394,-50.3019,-50.275,-28.475, ,calibrated,01/01/1980 00:00',01/07/2023 00:00',19/10/2002 00:00',0.651667,0.0570444,KGEJSD,SouthAmerica,LaPlata,0.0
12520,PASSO BARRA DO GUAIAVEIRA,RIO TAQUARI,TURVO,1104,BR,2820.0,2794.84,-28.7392,-51.425,-51.425,-28.725, ,calibrated,01/01/1980 00:00',01/07/2023 00:00',15/12/2002 00:00',0.691872,0.0400943,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12521,JUSANTE DE GOIÂNIA,RIO PARANAÍBA,MEIA PONTE,1104,BR,2830.0,2807.504384,-16.6811,-49.1964,-49.225,-16.675, ,calibrated,01/01/1980 00:00',01/11/2022 00:00',06/10/2002 00:00',0.816757,0.0224863,KGEJSD,SouthAmerica,LaPlata,0.0
12522,FAZENDA VENEZA,RIO TOCANTINS.PARANÃ.PALMA....,SÃO DOMINGOS,1104,BR,2840.0,2876.83,-13.4986,-46.7803,-46.775,-13.475, ,calibrated,01/01/1980 00:00',01/04/2023 00:00',25/12/2001 00:00',0.691187,0.0440984,KGEJSD,SouthAmerica,Tocantis,0.0
12523,PERTO DA BOCAINA,RIOS PARAGUAI.SÃO LOURENÇO E .,Negro,1104,BR,2840.0,2789.808896,-19.318333,-55.174167,-55.125,-19.325, ,calibrated,01/01/1980 00:00',01/12/1994 00:00',01/01/1980 00:00',0.625125,0.126557,KGE,SouthAmerica,LaPlata,0.0
12524,PONTO NOVO,RIOS VAZA BARRIS.ITAPICURU E .,ITAPICURU-AÇU,1104,BR,2850.0,2873.19,-10.845,-40.1128,-40.125,-10.825, ,calibrated,03/01/1984 00:00',01/06/2023 00:00',04/03/2003 00:00',0.569657,0.343728,KGE,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12525,CARBONITA,RIO JEQUITINHONHA,ARAÇUAÍ,1104,BR,2850.0,2843.84,-17.5792,-42.9953,-43.025,-17.625, ,calibrated,01/01/1980 00:00',01/01/2023 00:00',02/12/2002 00:00',0.728744,0.0989557,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12528,PASSAGEM DAS ÉGUAS,RIOS PARDO.CACHOEIRA E OUTROS,Pardo,1104,BR,2870.0,2939.84,-15.6686,-42.4533,-42.475,-15.675, ,calibrated,06/12/2006 00:00',01/06/2023 00:00',06/12/2006 00:00',0.732915,0.068809,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12529,ITAPETINGA,RIOS PARDO.CACHOEIRA E OUTROS,CATOLE GRANDE,1104,BR,2870.0,3005.84,-15.2414,-40.2333,-40.225,-15.225, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',24/08/2002 00:00',0.593374,0.0814765,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12532,PEDRINHAS,RIO PARNAÍBA,Marata,1104,BR,2900.0,2730.33,-4.2378,-42.3053,-42.325,-4.225, ,calibrated,02/07/2012 00:00',01/06/2023 00:00',02/07/2012 00:00',0.684489,0.141635,KGE,SouthAmerica,Parnaiba,0.0
12534,PONTE DO RIO CASCA MAN-F2,RIOS PARAGUAI.SÃO LOURENÇO E .,DA CASCA,1104,BR,2900.0,2912.290048,-15.0225,-55.55,-55.525,-15.025, ,calibrated,14/08/1982 00:00',01/01/2000 00:00',14/08/1982 00:00',0.601173,0.13966,KGE,SouthAmerica,LaPlata,0.0
12535,CAMPO BOM,LAGOA DOS PATOS,DOS SINOS,1104,BR,2900.0,2871.83,-29.6917,-51.0461,-51.025,-29.675, ,calibrated,01/01/1980 00:00',01/07/2023 00:00',31/12/2002 00:00',0.719359,0.090876,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12537,ESTRADA DO QUATA,RIOS PARANÁ.PARDO E OUTROS,DO PEIXE,1104,BR,2910.0,2910.986496,-22.062778,-50.609444,-50.575,-22.075, ,calibrated,02/11/1980 00:00',01/01/2008 00:00',02/11/1980 00:00',0.590655,0.0186814,KGEJSD,SouthAmerica,LaPlata,0.0
12538,PERTO DE POCONÉ,RIOS PARAGUAI.SÃO LOURENÇO E .,BENTO GOMES,1104,BR,2910.0,2931.107328,-16.315,-56.5422,-56.525,-16.325, ,calibrated,01/01/1980 00:00',22/02/2016 00:00',10/02/1996 00:00',0.803838,0.0260696,KGEJSD,SouthAmerica,LaPlata,0.0
12539,ITIQUIRA,RIOS PARAGUAI.SÃO LOURENÇO E .,Itiquira,1104,BR,2920.0,2826.863104,-17.2078,-54.1511,-54.125,-17.175, ,calibrated,01/01/1980 00:00',01/08/2022 00:00',04/02/2002 00:00',0.621082,0.0445776,KGEJSD,SouthAmerica,LaPlata,0.0
12540,FAZENDA ESPERANÇA,RIOS PARAGUAI.APA E OUTROS,PERDIDO,1104,BR,2930.0,3239.39584,-21.9697,-57.3772,-57.375,-21.975, ,calibrated,07/09/1996 00:00',01/09/2022 00:00',08/04/2002 00:00',0.564423,0.0580391,KGEJSD,SouthAmerica,LaPlata,0.0
12541,CÓRREGO COMPRIDO,RIO RIBEIRA DO IGUAPE,Pardo,1104,BR,2930.0,3018.15,-24.7586,-48.5086,-48.525,-24.775, ,calibrated,01/01/1980 00:00',01/12/2019 00:00',20/09/1999 00:00',0.568745,0.0672149,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12545,COCHÓ DOS MALHEIROS,RIOS PARAGUAÇÚ.JEQUIRICÁ E ...,COCHÓ,1104,BR,2940.0,2943.98,-12.4428,-41.6394,-41.675,-12.475, ,calibrated,02/05/1984 00:00',16/03/2016 00:00',04/08/1986 00:00',0.330698,0.278934,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12546,ALTO RIO VERDE,RIOS PARANÁ.PARDO E OUTROS,Verde,1104,BR,2940.0,3115.350528,-19.3775,-53.5711,-53.575,-19.375, ,calibrated,26/01/1983 00:00',01/01/2015 00:00',26/12/1994 00:00',0.318368,0.0732877,KGEJSD,SouthAmerica,LaPlata,0.0
12547,PASSAGEM FRANCA II,RIO PARNAÍBA,BERLENGAS,1104,BR,2950.0,2937.41,-5.8581,-42.4436,-42.425,-5.875, ,calibrated,20/10/1999 00:00',01/06/2023 00:00',20/10/1999 00:00',0.586065,0.128597,KGE,SouthAmerica,Parnaiba,0.0
12548,PONTE DO LEITÃO,RIOS PARAÍBA.POTENJI E OUTROS,MAMANGUAPE,1104,BR,2950.0,2902.61,-6.8519,-35.1631,-35.175,-6.825, ,calibrated,01/01/1980 00:00',31/12/2020 00:00',20/08/2000 00:00',0.440869,0.0777522,KGEJSD,SouthAmerica,EastBrazilAtlanticCoast,0.0
12551,URUARÁ,RIO AMAZONAS..XINGÚ.IRIRI.PARU,URUARÁ,1104,BR,2960.0,2978.12,-3.6772,-53.5542,-53.575,-3.675, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',28/04/2003 00:00',0.755419,0.0626589,KGEJSD,SouthAmerica,Amazonas,0.0
12552,ENGENHO TABOCAS,RIOS CAPIBARIBE.MUNDAÚ E .....,IPOJUCA,1104,BR,2960.0,3076.2,-8.2819,-35.3647,-35.375,-8.275, ,calibrated,01/01/1980 00:00',01/06/2023 00:00',05/06/2002 00:00',0.571613,0.0523681,KGEJSD,SouthAmerica,EastBrazilAtlanticCoast,0.0
12553,HELVÉCIA,RIOS MUCURI.SÃO MATEUS E ....,PERUÍPE,1104,BR,2960.0,2965.29,-17.7992,-39.6639,-39.675,-17.775, ,calibrated,01/01/1980 00:00',23/10/2021 00:00',07/10/2001 00:00',0.631299,0.0545607,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12555,PASSO DO ROCHA,RIO JACUÍ,VACACAÍ,1104,BR,2970.0,2929.52,-30.2314,-53.9853,-54.025,-30.225, ,calibrated,01/01/1980 00:00',01/07/2023 00:00',22/12/2002 00:00',0.626779,0.0638809,KGEJSD,SouthAmerica,SouthBrazilUruguayAtlanticCoast,0.0
12556,PONTES E LACERDA,RIO AMAZONAS.MADEIRA.GUAPORÉ....,Guaporé,1104,BR,2990.0,3004.11,-15.2153,-59.3539,-59.375,-15.225, ,calibrated,01/01/1980 00:00',01/11/2022 00:00',22/08/2001 00:00',0.715929,0.0628101,KGEJSD,SouthAmerica,Amazonas,0.0
12559,RIO CORDA II,RIOS MEARIM.ITAPECURU E OUTROS,CORDA OU CAPIM,1104,BR,3000.0,3029.707008,-5.735,-45.3183,-45.325,-5.775, ,calibrated,22/10/1981 00:00',31/12/2014 00:00',01/01/1995 00:00',0.287576,0.239773,KGE,SouthAmerica,NorthBrazilAtlanticCoast,0.0
